[2026-03-13T01:49:29.224Z] {"timestamp":1773366568220,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/","viewport":{"width":1280,"height":1100},"payload":{"scrollX":0,"scrollY":1100,"documentHeight":11924,"viewportHeight":1100}}
[2026-03-13T02:00:45.484Z] {"timestamp":1773367244106,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/","viewport":{"width":1280,"height":1100},"payload":{"scrollX":0,"scrollY":1100,"documentHeight":12288,"viewportHeight":1100}}
[2026-03-13T02:02:11.772Z] {"timestamp":1773367330288,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":956,"height":790},"payload":{"scrollX":0,"scrollY":2,"documentHeight":11991,"viewportHeight":790}}
[2026-03-13T02:02:13.526Z] {"timestamp":1773367331893,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":956,"height":790},"payload":{"scrollX":0,"scrollY":399,"documentHeight":11991,"viewportHeight":790}}
[2026-03-13T02:02:15.516Z] {"timestamp":1773367335075,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:17.525Z] {"timestamp":1773367335788,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":601,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:17.525Z] {"timestamp":1773367336531,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1101,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:17.525Z] {"timestamp":1773367337187,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1702,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:19.512Z] {"timestamp":1773367337805,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":2201,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:19.512Z] {"timestamp":1773367338370,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":2801,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:19.512Z] {"timestamp":1773367339047,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":3301,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:21.525Z] {"timestamp":1773367339604,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":3901,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:21.525Z] {"timestamp":1773367340104,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":4601,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:21.525Z] {"timestamp":1773367340620,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":5302,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:21.525Z] {"timestamp":1773367341159,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":6001,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:23.528Z] {"timestamp":1773367341676,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":6724,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:23.528Z] {"timestamp":1773367342694,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":7401,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:23.528Z] {"timestamp":1773367343494,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":8101,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:25.524Z] {"timestamp":1773367344138,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":8801,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:25.524Z] {"timestamp":1773367344691,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":9501,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:25.524Z] {"timestamp":1773367345276,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":10201,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:27.515Z] {"timestamp":1773367345938,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":10901,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:27.515Z] {"timestamp":1773367346569,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":11608,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:29.516Z] {"timestamp":1773367348217,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":12301,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:29.516Z] {"timestamp":1773367348888,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":13102,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:35.533Z] {"timestamp":1773367354704,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":13630,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:35.533Z] {"timestamp":1773367355204,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":8102,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:37.515Z] {"timestamp":1773367355704,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":2915,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:39.521Z] {"timestamp":1773367357861,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:39.521Z] {"timestamp":1773367358739,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":99,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:41.516Z] {"timestamp":1773367359763,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1,"documentHeight":14494,"viewportHeight":856}}
[2026-03-13T02:02:51.517Z] {"timestamp":1773367369538,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":956,"height":790},"payload":{"scrollX":0,"scrollY":101,"documentHeight":11991,"viewportHeight":790}}
[2026-03-13T02:02:51.517Z] {"timestamp":1773367371154,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":956,"height":790},"payload":{"scrollX":0,"scrollY":502,"documentHeight":11991,"viewportHeight":790}}
[2026-03-13T02:02:53.511Z] {"timestamp":1773367372303,"kind":"focusin","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":956,"height":790},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/pages/Home.tsx:158","href":"/blogcast","text":"Explore the Blogcast →","selectorHint":"[data-loc=\"client/src/pages/Home.tsx:158\"]"}}}
[2026-03-13T02:02:53.511Z] {"timestamp":1773367372381,"kind":"click","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/?from_webdev=1","viewport":{"width":956,"height":790},"payload":{"target":{"tag":"span","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/pages/Home.tsx:159","href":null,"text":"Explore the Blogcast →","selectorHint":"[data-loc=\"client/src/pages/Home.tsx:159\"]"},"x":368,"y":605}}
[2026-03-13T02:02:53.511Z] {"timestamp":1773367372382,"kind":"navigate","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":956,"height":790},"payload":{"reason":"pushState"}}
[2026-03-13T02:02:53.511Z] {"timestamp":1773367372387,"kind":"focusout","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":956,"height":790},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/pages/Home.tsx:158","href":"/blogcast","text":"Explore the Blogcast →","selectorHint":"[data-loc=\"client/src/pages/Home.tsx:158\"]"},"value":null}}
[2026-03-13T02:02:55.540Z] {"timestamp":1773367375498,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":999,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:02:57.510Z] {"timestamp":1773367376876,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":399,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:03.518Z] {"timestamp":1773367382521,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:05.524Z] {"timestamp":1773367383587,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":601,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:05.524Z] {"timestamp":1773367384371,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1301,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:05.524Z] {"timestamp":1773367384937,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":2001,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:07.515Z] {"timestamp":1773367385682,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":2701,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:07.515Z] {"timestamp":1773367387094,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":3401,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:09.522Z] {"timestamp":1773367388195,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":4001,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:09.522Z] {"timestamp":1773367389168,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":4701,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:11.515Z] {"timestamp":1773367391506,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":5065,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:13.520Z] {"timestamp":1773367392188,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":4365,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:13.520Z] {"timestamp":1773367392754,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":3664,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:13.520Z] {"timestamp":1773367393288,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":3162,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:15.520Z] {"timestamp":1773367393888,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":2364,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:15.520Z] {"timestamp":1773367394439,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1865,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:15.520Z] {"timestamp":1773367395055,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1165,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:03:17.521Z] {"timestamp":1773367395706,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":365,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:08:45.612Z] {"timestamp":1773367724430,"kind":"focusin","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"target":{"tag":"div","id":"manus-previewer-root","name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#manus-previewer-root"}}}
[2026-03-13T02:08:45.612Z] {"timestamp":1773367724458,"kind":"click","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"target":{"tag":"p","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/pages/BlogPost.tsx:63","href":null,"text":"You're currently on the landing page of my new Blog Series. To read the most rec…","selectorHint":"[data-loc=\"client/src/pages/BlogPost.tsx:63\"]"},"x":1152,"y":563}}
[2026-03-13T02:08:49.512Z] {"timestamp":1773367728346,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":1,"documentHeight":5922,"viewportHeight":856}}
[2026-03-13T02:08:51.511Z] {"timestamp":1773367730088,"kind":"click","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"target":{"tag":"div","id":"manus-previewer-root","name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#manus-previewer-root"},"x":1719,"y":388}}
[2026-03-13T02:08:53.518Z] {"timestamp":1773367732821,"kind":"focusout","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"target":{"tag":"div","id":"manus-previewer-root","name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#manus-previewer-root"},"value":null}}
[2026-03-13T02:08:55.513Z] {"timestamp":1773367734997,"kind":"click","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"target":{"tag":"div","id":"manus-previewer-root","name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#manus-previewer-root"},"x":1479,"y":392}}
[2026-03-13T02:09:05.524Z] {"timestamp":1773367745324,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":401,"documentHeight":5814,"viewportHeight":856}}
[2026-03-13T02:09:07.519Z] {"timestamp":1773367746150,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":599,"documentHeight":5814,"viewportHeight":856}}
[2026-03-13T02:09:07.519Z] {"timestamp":1773367746665,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":200,"documentHeight":5814,"viewportHeight":856}}
[2026-03-13T02:09:11.513Z] {"timestamp":1773367751082,"kind":"focusin","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"target":{"tag":"div","id":"manus-previewer-root","name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#manus-previewer-root"}}}
[2026-03-13T02:09:11.513Z] {"timestamp":1773367751149,"kind":"click","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"target":{"tag":"div","id":"manus-previewer-root","name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#manus-previewer-root"},"x":1593,"y":534}}
[2026-03-13T02:09:13.513Z] {"timestamp":1773367752541,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":201,"documentHeight":5814,"viewportHeight":856}}
[2026-03-13T02:09:15.523Z] {"timestamp":1773367753752,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":401,"documentHeight":5814,"viewportHeight":856}}
[2026-03-13T02:09:15.523Z] {"timestamp":1773367754258,"kind":"scroll","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"scrollX":0,"scrollY":316,"documentHeight":5814,"viewportHeight":856}}
[2026-03-13T02:09:23.518Z] {"timestamp":1773367762448,"kind":"focusout","url":"https://3000-i5klem4libk94y4za30dm-2feee5ee.us2.manus.computer/blogcast","viewport":{"width":1918,"height":856},"payload":{"target":{"tag":"div","id":"manus-previewer-root","name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#manus-previewer-root"},"value":null}}
